txn_id,customer_id,txn_date,amount,category,channel,is_returned,payment_method,net_amount,txn_year_month
TXN_0014813,CUST_03568,2023-02-06,3432.32,Beauty,Mobile App,0,Debit Card,3432.32,2023-02
TXN_0014814,CUST_02034,2023-06-16,5113.19,Sports,Web,0,Net Banking,5113.19,2023-06
TXN_0014815,CUST_00738,2022-02-28,3574.67,Grocery,Web,1,UPI,0.0,2022-02
TXN_0014816,CUST_03720,2023-12-21,526.65,Travel,Mobile App,0,Net Banking,526.65,2023-12
TXN_0014817,CUST_00055,2023-05-04,2630.04,Books,Web,0,Debit Card,2630.04,2023-05
TXN_0014818,CUST_02926,2022-08-03,660.38,Sports,Web,0,Net Banking,660.38,2022-08
TXN_0014819,CUST_01434,2022-04-13,10300.75,Electronics,Mobile App,1,Credit Card,0.0,2022-04
TXN_0014820,CUST_02065,2023-10-12,2050.86,Travel,Partner,0,Debit Card,2050.86,2023-10
TXN_0014821,CUST_03643,2023-04-15,1407.73,Beauty,Mobile App,0,Net Banking,1407.73,2023-04
TXN_0014822,CUST_04184,2023-08-19,2598.51,Electronics,Mobile App,0,Debit Card,2598.51,2023-08
TXN_0014823,CUST_03295,2023-12-15,2287.74,Books,In-Store,0,Net Banking,2287.74,2023-12
TXN_0014824,CUST_03856,2022-10-09,6228.67,Beauty,Web,0,COD,6228.67,2022-10
TXN_0014825,CUST_02752,2022-05-20,1796.72,Travel,Partner,0,Credit Card,1796.72,2022-05
TXN_0014826,CUST_03634,2022-11-23,3527.78,Beauty,Mobile App,0,Net Banking,3527.78,2022-11
TXN_0014827,CUST_00725,2023-03-21,10439.83,Beauty,Mobile App,0,COD,10439.83,2023-03
TXN_0014828,CUST_01254,2022-12-19,2497.57,Apparel,Mobile App,0,COD,2497.57,2022-12
TXN_0014829,CUST_01178,2022-12-30,370.64,Sports,Mobile App,0,COD,370.64,2022-12
TXN_0014830,CUST_01297,2023-03-22,13797.14,Apparel,Mobile App,0,Credit Card,13797.14,2023-03
TXN_0014831,CUST_00895,2023-06-14,2578.0,Travel,Mobile App,0,UPI,2578.0,2023-06
TXN_0014832,CUST_02500,2024-01-31,11335.34,Books,Mobile App,0,Credit Card,11335.34,2024-01
TXN_0014833,CUST_01330,2024-03-26,1846.65,Apparel,Web,0,Debit Card,1846.65,2024-03
TXN_0014834,CUST_02475,2024-06-13,128.19,Grocery,In-Store,0,COD,128.19,2024-06
TXN_0014835,CUST_02628,2023-03-04,6578.63,Sports,In-Store,0,UPI,6578.63,2023-03
TXN_0014836,CUST_04347,2023-07-08,5440.4,Books,Mobile App,0,Debit Card,5440.4,2023-07
TXN_0014837,CUST_02451,2024-04-23,1669.61,Grocery,Mobile App,0,Net Banking,1669.61,2024-04
TXN_0014838,CUST_02969,2022-10-15,1064.95,Books,Mobile App,0,Net Banking,1064.95,2022-10
TXN_0014839,CUST_01170,2023-02-24,400.27,Travel,Web,1,Debit Card,0.0,2023-02
TXN_0014840,CUST_03440,2023-02-24,6600.63,Travel,Mobile App,0,Debit Card,6600.63,2023-02
TXN_0014841,CUST_02368,2022-12-23,1846.74,Grocery,Mobile App,0,Credit Card,1846.74,2022-12
TXN_0014842,CUST_04295,2024-01-19,3813.26,Home,Mobile App,0,Net Banking,3813.26,2024-01
TXN_0014843,CUST_01465,2022-12-29,2399.26,Home,Web,0,UPI,2399.26,2022-12
TXN_0014844,CUST_02193,2022-06-18,311.46,Grocery,In-Store,0,UPI,311.46,2022-06
TXN_0014845,CUST_01731,2023-04-24,122.57,Beauty,Partner,0,UPI,122.57,2023-04
TXN_0014846,CUST_03295,2022-05-11,1187.8,Travel,In-Store,0,COD,1187.8,2022-05
TXN_0014847,CUST_01124,2023-09-24,18.79,Travel,In-Store,1,COD,0.0,2023-09
TXN_0014848,CUST_04622,2023-07-14,592.98,Travel,Web,0,Debit Card,592.98,2023-07
TXN_0014849,CUST_01489,2022-06-25,6226.14,Beauty,Partner,0,Debit Card,6226.14,2022-06
TXN_0014850,CUST_00265,2022-02-18,2166.63,Electronics,Partner,0,UPI,2166.63,2022-02
TXN_0014851,CUST_02030,2023-02-27,2963.49,Sports,Web,0,Credit Card,2963.49,2023-02
TXN_0014852,CUST_01244,2024-01-14,3779.01,Home,Web,0,UPI,3779.01,2024-01
TXN_0014853,CUST_03767,2023-05-20,7328.82,Books,Mobile App,0,UPI,7328.82,2023-05
TXN_0014854,CUST_00396,2024-02-02,416.03,Travel,Mobile App,1,UPI,0.0,2024-02
TXN_0014855,CUST_01481,2023-05-06,2143.13,Books,Mobile App,0,Credit Card,2143.13,2023-05
TXN_0014856,CUST_00108,2023-07-24,1230.96,Electronics,Partner,0,Net Banking,1230.96,2023-07
TXN_0014857,CUST_03564,2022-05-24,1202.71,Apparel,Mobile App,0,Net Banking,1202.71,2022-05
TXN_0014858,CUST_02907,2023-01-04,2854.55,Home,Web,0,Debit Card,2854.55,2023-01
TXN_0014859,CUST_04732,2023-12-06,567.54,Beauty,Mobile App,0,Net Banking,567.54,2023-12
TXN_0014860,CUST_03439,2023-08-27,2513.53,Electronics,Mobile App,0,COD,2513.53,2023-08
TXN_0014861,CUST_03197,2022-10-28,1128.45,Beauty,Web,0,Net Banking,1128.45,2022-10
TXN_0014862,CUST_01186,2023-04-01,315.58,Sports,Mobile App,0,Debit Card,315.58,2023-04
TXN_0014863,CUST_04132,2024-05-15,4708.28,Apparel,Mobile App,0,Credit Card,4708.28,2024-05
TXN_0014864,CUST_03076,2024-04-27,386.08,Travel,Mobile App,0,Credit Card,386.08,2024-04
TXN_0014865,CUST_00413,2023-03-20,1762.65,Grocery,In-Store,0,Net Banking,1762.65,2023-03
TXN_0014866,CUST_03159,2024-01-28,813.53,Travel,Partner,1,Debit Card,0.0,2024-01
TXN_0014867,CUST_00483,2023-09-08,7664.09,Grocery,In-Store,0,COD,7664.09,2023-09
TXN_0014868,CUST_02960,2024-05-07,2377.19,Home,Mobile App,0,Credit Card,2377.19,2024-05
TXN_0014869,CUST_03848,2022-10-05,2533.8,Apparel,Web,0,Net Banking,2533.8,2022-10
TXN_0014870,CUST_00603,2024-05-05,1957.06,Home,Mobile App,0,COD,1957.06,2024-05
TXN_0014871,CUST_01082,2022-09-20,5668.62,Grocery,Web,0,Debit Card,5668.62,2022-09
TXN_0014872,CUST_04268,2022-03-06,901.48,Home,Mobile App,1,COD,0.0,2022-03
TXN_0014873,CUST_04356,2023-01-15,2099.62,Grocery,Web,0,COD,2099.62,2023-01
TXN_0014874,CUST_00025,2024-06-16,636.37,Electronics,Web,1,COD,0.0,2024-06
TXN_0014875,CUST_00198,2022-08-30,544.87,Apparel,Mobile App,0,Debit Card,544.87,2022-08
TXN_0014876,CUST_02627,2024-02-24,1641.81,Home,Mobile App,0,COD,1641.81,2024-02
TXN_0014877,CUST_00423,2024-01-02,800.6,Electronics,Web,0,Debit Card,800.6,2024-01
TXN_0014878,CUST_01142,2024-03-26,3449.48,Books,Mobile App,0,COD,3449.48,2024-03
TXN_0014879,CUST_02054,2022-05-27,108.61,Books,Mobile App,0,Debit Card,108.61,2022-05
TXN_0014880,CUST_01121,2024-03-25,309.96,Apparel,Mobile App,0,Debit Card,309.96,2024-03
TXN_0014881,CUST_04168,2022-09-09,2417.81,Grocery,Web,0,Debit Card,2417.81,2022-09
TXN_0014882,CUST_04528,2022-07-08,196.32,Electronics,Web,0,COD,196.32,2022-07
TXN_0014883,CUST_04476,2024-04-03,957.58,Grocery,Web,0,Debit Card,957.58,2024-04
TXN_0014884,CUST_01794,2022-06-06,2459.55,Travel,In-Store,0,Credit Card,2459.55,2022-06
TXN_0014885,CUST_04904,2024-02-09,610.48,Beauty,Mobile App,0,Debit Card,610.48,2024-02
TXN_0014886,CUST_00056,2022-01-11,3764.17,Grocery,Mobile App,0,UPI,3764.17,2022-01
TXN_0014887,CUST_02264,2023-06-28,8044.95,Home,Web,0,Debit Card,8044.95,2023-06
TXN_0014888,CUST_00021,2024-01-21,6887.16,Home,Mobile App,1,UPI,0.0,2024-01
TXN_0014889,CUST_03699,2023-09-14,228.4,Books,Web,0,Net Banking,228.4,2023-09
TXN_0014890,CUST_00291,2023-11-06,3180.4,Books,Mobile App,0,COD,3180.4,2023-11
TXN_0014891,CUST_01995,2023-07-09,3539.05,Home,In-Store,1,UPI,0.0,2023-07
TXN_0014892,CUST_00835,2023-08-08,486.25,Home,Mobile App,0,Net Banking,486.25,2023-08
TXN_0014893,CUST_04284,2024-03-12,246.9,Electronics,Web,0,Debit Card,246.9,2024-03
TXN_0014894,CUST_04310,2023-12-14,273.78,Grocery,In-Store,0,UPI,273.78,2023-12
TXN_0014895,CUST_01915,2022-07-11,1717.35,Sports,Mobile App,0,Debit Card,1717.35,2022-07
TXN_0014896,CUST_02602,2022-02-16,5168.5,Sports,Web,0,COD,5168.5,2022-02
TXN_0014897,CUST_01502,2024-02-16,1009.35,Beauty,In-Store,0,Net Banking,1009.35,2024-02
TXN_0014898,CUST_03322,2023-10-05,454.42,Travel,Mobile App,0,Credit Card,454.42,2023-10
TXN_0014899,CUST_04689,2023-04-20,2308.65,Electronics,In-Store,0,Debit Card,2308.65,2023-04
TXN_0014900,CUST_04137,2024-02-28,1179.2,Apparel,Mobile App,0,UPI,1179.2,2024-02
TXN_0014901,CUST_00020,2022-07-05,10080.29,Home,Web,0,Credit Card,10080.29,2022-07
TXN_0014902,CUST_01033,2024-01-08,1877.82,Apparel,Web,0,UPI,1877.82,2024-01
TXN_0014903,CUST_00825,2023-04-21,38.96,Electronics,Mobile App,0,Net Banking,38.96,2023-04
TXN_0014904,CUST_03275,2023-04-26,3589.5,Grocery,Mobile App,0,Debit Card,3589.5,2023-04
TXN_0014905,CUST_03662,2023-09-27,6880.45,Travel,Web,0,COD,6880.45,2023-09
TXN_0014906,CUST_03794,2023-09-03,3467.34,Books,Web,0,COD,3467.34,2023-09
TXN_0014907,CUST_00748,2023-11-21,818.4,Travel,Web,0,Credit Card,818.4,2023-11
TXN_0014908,CUST_04082,2023-03-06,5016.69,Electronics,In-Store,0,COD,5016.69,2023-03
TXN_0014909,CUST_02367,2024-01-26,2207.22,Books,Web,0,COD,2207.22,2024-01
TXN_0014910,CUST_00968,2023-03-06,1811.26,Electronics,Web,0,Net Banking,1811.26,2023-03
TXN_0014911,CUST_03548,2022-04-15,524.29,Grocery,In-Store,0,Credit Card,524.29,2022-04
TXN_0014912,CUST_04348,2024-01-05,1396.09,Beauty,Mobile App,0,Credit Card,1396.09,2024-01
TXN_0014913,CUST_04436,2022-06-19,2961.92,Home,In-Store,0,Net Banking,2961.92,2022-06
TXN_0014914,CUST_02799,2023-07-19,4393.51,Books,Mobile App,0,COD,4393.51,2023-07
TXN_0014915,CUST_03016,2022-08-25,5372.6,Apparel,Web,0,Net Banking,5372.6,2022-08
TXN_0014916,CUST_01805,2023-11-04,2004.08,Grocery,Mobile App,0,Net Banking,2004.08,2023-11
TXN_0014917,CUST_02679,2023-01-10,5164.18,Home,Mobile App,0,COD,5164.18,2023-01
TXN_0014918,CUST_02024,2023-04-18,8074.6,Sports,Mobile App,0,Net Banking,8074.6,2023-04
TXN_0014919,CUST_00401,2022-05-30,3047.77,Travel,Mobile App,0,COD,3047.77,2022-05
TXN_0014920,CUST_02419,2024-04-05,5052.1,Home,Mobile App,0,UPI,5052.1,2024-04
TXN_0014921,CUST_04433,2023-06-04,7479.29,Home,In-Store,0,Debit Card,7479.29,2023-06
TXN_0014922,CUST_01924,2022-08-09,1091.46,Books,Mobile App,0,UPI,1091.46,2022-08
TXN_0014923,CUST_01369,2022-10-20,4274.55,Home,Mobile App,1,Credit Card,0.0,2022-10
TXN_0014924,CUST_02321,2023-09-19,2381.9,Home,Mobile App,0,COD,2381.9,2023-09
TXN_0014925,CUST_03325,2022-01-20,3704.69,Home,Mobile App,1,UPI,0.0,2022-01
TXN_0014926,CUST_01878,2023-01-07,297.73,Beauty,In-Store,0,COD,297.73,2023-01
TXN_0014927,CUST_02688,2022-06-25,5976.13,Books,Web,0,COD,5976.13,2022-06
TXN_0014928,CUST_01398,2023-08-22,3186.03,Sports,Web,0,Credit Card,3186.03,2023-08
TXN_0014929,CUST_03676,2023-10-11,723.26,Electronics,Mobile App,0,UPI,723.26,2023-10
TXN_0014930,CUST_01920,2022-02-15,2839.16,Apparel,Web,0,Credit Card,2839.16,2022-02
TXN_0014931,CUST_00006,2023-12-23,2685.25,Beauty,Web,0,UPI,2685.25,2023-12
TXN_0014932,CUST_00586,2022-05-04,2009.85,Beauty,Mobile App,0,Debit Card,2009.85,2022-05
TXN_0014933,CUST_01522,2022-08-10,489.19,Beauty,In-Store,0,UPI,489.19,2022-08
TXN_0014934,CUST_03879,2022-10-09,1840.54,Travel,Mobile App,1,COD,0.0,2022-10
TXN_0014935,CUST_03470,2022-09-29,2530.19,Grocery,In-Store,0,Credit Card,2530.19,2022-09
TXN_0014936,CUST_00822,2024-03-28,2002.97,Apparel,Web,0,Credit Card,2002.97,2024-03
TXN_0014937,CUST_04334,2024-05-01,1014.98,Grocery,Mobile App,0,UPI,1014.98,2024-05
TXN_0014938,CUST_03094,2022-01-16,3034.51,Beauty,Web,0,Debit Card,3034.51,2022-01
TXN_0014939,CUST_03113,2023-08-23,2549.19,Apparel,Mobile App,0,Debit Card,2549.19,2023-08
TXN_0014940,CUST_00858,2023-01-13,662.42,Home,Mobile App,0,Net Banking,662.42,2023-01
TXN_0014941,CUST_02306,2022-04-23,1188.81,Books,In-Store,0,Debit Card,1188.81,2022-04
TXN_0014942,CUST_02551,2022-11-11,1595.28,Electronics,Web,0,UPI,1595.28,2022-11
TXN_0014943,CUST_02187,2024-05-13,4761.08,Sports,In-Store,0,UPI,4761.08,2024-05
TXN_0014944,CUST_01226,2023-02-26,275.81,Grocery,Web,0,COD,275.81,2023-02
TXN_0014945,CUST_02557,2023-03-22,1284.1,Apparel,In-Store,0,Net Banking,1284.1,2023-03
TXN_0014946,CUST_00654,2022-09-08,246.47,Travel,Mobile App,0,Debit Card,246.47,2022-09
TXN_0014947,CUST_01340,2022-02-26,2812.65,Travel,Web,0,Credit Card,2812.65,2022-02
TXN_0014948,CUST_04557,2022-06-30,1310.92,Home,Mobile App,0,Debit Card,1310.92,2022-06
TXN_0014949,CUST_02718,2022-08-31,864.3,Beauty,Web,0,COD,864.3,2022-08
TXN_0014950,CUST_03393,2024-05-30,4657.47,Home,Web,0,Credit Card,4657.47,2024-05
TXN_0014951,CUST_01063,2023-07-02,13193.54,Travel,Mobile App,0,Debit Card,13193.54,2023-07
TXN_0014952,CUST_04529,2022-02-11,3256.38,Travel,Web,0,Debit Card,3256.38,2022-02
TXN_0014953,CUST_02533,2023-07-20,24.45,Apparel,In-Store,0,UPI,24.45,2023-07
TXN_0014954,CUST_01609,2024-05-05,9079.27,Electronics,Web,0,Debit Card,9079.27,2024-05
TXN_0014955,CUST_01082,2023-04-08,375.97,Electronics,Mobile App,0,Debit Card,375.97,2023-04
TXN_0014956,CUST_02649,2022-02-21,877.86,Beauty,Web,0,UPI,877.86,2022-02
TXN_0014957,CUST_04751,2022-10-04,1343.81,Home,In-Store,1,COD,0.0,2022-10
TXN_0014958,CUST_02655,2023-07-06,387.35,Travel,Web,0,Credit Card,387.35,2023-07
TXN_0014959,CUST_00156,2023-02-04,1388.72,Electronics,Web,0,UPI,1388.72,2023-02
TXN_0014960,CUST_04297,2022-08-28,5794.14,Travel,Web,0,Credit Card,5794.14,2022-08
TXN_0014961,CUST_03070,2022-03-24,763.67,Beauty,In-Store,1,Net Banking,0.0,2022-03
TXN_0014962,CUST_01964,2022-01-20,772.81,Beauty,Web,0,Debit Card,772.81,2022-01
TXN_0014963,CUST_04595,2022-05-02,2232.59,Books,Mobile App,0,UPI,2232.59,2022-05
TXN_0014964,CUST_01235,2023-09-28,2766.1,Travel,Web,0,Credit Card,2766.1,2023-09
TXN_0014965,CUST_01477,2022-12-24,2257.33,Home,Mobile App,0,COD,2257.33,2022-12
TXN_0014966,CUST_03756,2023-01-24,202.59,Travel,Web,0,COD,202.59,2023-01
TXN_0014967,CUST_00831,2023-10-17,5298.98,Beauty,Mobile App,0,Credit Card,5298.98,2023-10
TXN_0014968,CUST_03729,2022-10-23,3308.08,Sports,Web,0,UPI,3308.08,2022-10
TXN_0014969,CUST_01343,2023-08-09,2125.21,Sports,Web,0,Debit Card,2125.21,2023-08
TXN_0014970,CUST_02165,2022-03-16,1478.18,Travel,In-Store,0,UPI,1478.18,2022-03
TXN_0014971,CUST_02745,2023-04-27,9210.56,Apparel,Mobile App,0,Net Banking,9210.56,2023-04
TXN_0014972,CUST_04299,2024-03-22,4548.2,Beauty,Mobile App,0,COD,4548.2,2024-03
TXN_0014973,CUST_01845,2024-04-04,755.04,Apparel,Web,0,Net Banking,755.04,2024-04
TXN_0014974,CUST_00462,2023-01-05,2462.12,Electronics,In-Store,0,Credit Card,2462.12,2023-01
TXN_0014975,CUST_02992,2022-02-09,665.78,Sports,Mobile App,0,Net Banking,665.78,2022-02
TXN_0014976,CUST_01579,2023-01-01,2115.77,Electronics,Web,0,Net Banking,2115.77,2023-01
TXN_0014977,CUST_00201,2022-10-07,3292.92,Electronics,Mobile App,0,Net Banking,3292.92,2022-10
TXN_0014978,CUST_00516,2022-12-20,1566.78,Travel,Mobile App,0,UPI,1566.78,2022-12
TXN_0014979,CUST_04840,2022-02-09,897.14,Apparel,Web,0,UPI,897.14,2022-02
TXN_0014980,CUST_04971,2022-05-29,1042.28,Home,Web,0,Debit Card,1042.28,2022-05
TXN_0014981,CUST_02397,2023-12-07,4938.47,Travel,Mobile App,0,COD,4938.47,2023-12
TXN_0014982,CUST_03232,2022-09-06,182.46,Electronics,Web,0,Net Banking,182.46,2022-09
TXN_0014983,CUST_03697,2022-05-22,6081.03,Beauty,Mobile App,0,Debit Card,6081.03,2022-05
TXN_0014984,CUST_01276,2023-09-05,747.74,Electronics,Mobile App,0,Net Banking,747.74,2023-09
TXN_0014985,CUST_03294,2022-10-03,2390.12,Sports,Mobile App,0,UPI,2390.12,2022-10
TXN_0014986,CUST_01630,2024-04-04,1743.09,Grocery,Mobile App,0,COD,1743.09,2024-04
TXN_0014987,CUST_04019,2023-02-08,943.28,Sports,Mobile App,0,Debit Card,943.28,2023-02
TXN_0014988,CUST_04490,2023-09-21,5737.65,Sports,Mobile App,0,COD,5737.65,2023-09
TXN_0014989,CUST_02017,2024-03-09,4398.19,Sports,Mobile App,0,COD,4398.19,2024-03
TXN_0014990,CUST_00167,2022-01-29,2006.03,Grocery,Mobile App,0,Credit Card,2006.03,2022-01
TXN_0014991,CUST_00976,2023-04-04,1307.9,Grocery,In-Store,0,Debit Card,1307.9,2023-04
TXN_0014992,CUST_04548,2024-03-30,2819.05,Grocery,In-Store,0,Net Banking,2819.05,2024-03
TXN_0014993,CUST_00860,2023-08-10,315.64,Grocery,In-Store,0,Net Banking,315.64,2023-08
TXN_0014994,CUST_03945,2023-04-11,7357.68,Books,Mobile App,0,UPI,7357.68,2023-04
TXN_0014995,CUST_00210,2024-02-02,5500.09,Books,Mobile App,0,UPI,5500.09,2024-02
TXN_0014996,CUST_04864,2024-04-21,1789.55,Travel,Mobile App,0,COD,1789.55,2024-04
TXN_0014997,CUST_01609,2022-04-22,4501.02,Home,Web,0,UPI,4501.02,2022-04
TXN_0014998,CUST_00214,2023-06-14,6292.98,Sports,In-Store,0,COD,6292.98,2023-06
TXN_0014999,CUST_03432,2023-01-28,352.44,Apparel,Web,0,UPI,352.44,2023-01
TXN_0015000,CUST_00973,2023-01-17,765.31,Home,In-Store,0,Debit Card,765.31,2023-01
TXN_0015001,CUST_03800,2023-07-27,592.32,Electronics,In-Store,0,UPI,592.32,2023-07
TXN_0015002,CUST_00304,2023-07-24,2732.55,Home,Web,0,UPI,2732.55,2023-07
TXN_0015003,CUST_01836,2024-04-23,10199.65,Electronics,Mobile App,0,COD,10199.65,2024-04
TXN_0015004,CUST_00861,2024-02-08,82.15,Electronics,In-Store,0,Net Banking,82.15,2024-02
TXN_0015005,CUST_04048,2023-08-09,13290.23,Home,Mobile App,0,Debit Card,13290.23,2023-08
TXN_0015006,CUST_01856,2022-03-07,306.63,Beauty,Mobile App,0,UPI,306.63,2022-03
TXN_0015007,CUST_03462,2022-10-28,2441.27,Sports,In-Store,0,Credit Card,2441.27,2022-10
TXN_0015008,CUST_02168,2023-12-13,2841.78,Grocery,Mobile App,0,Credit Card,2841.78,2023-12
TXN_0015009,CUST_01634,2022-10-08,94.79,Apparel,Mobile App,0,UPI,94.79,2022-10
TXN_0015010,CUST_02475,2022-06-07,1012.71,Travel,Mobile App,0,Net Banking,1012.71,2022-06
TXN_0015011,CUST_02378,2023-04-06,1575.37,Travel,Mobile App,0,UPI,1575.37,2023-04
TXN_0015012,CUST_01751,2023-02-20,5940.88,Grocery,Mobile App,0,Net Banking,5940.88,2023-02
TXN_0015013,CUST_02683,2023-10-08,3026.75,Beauty,Web,0,Net Banking,3026.75,2023-10
TXN_0015014,CUST_03412,2024-06-01,2470.11,Grocery,Web,0,Credit Card,2470.11,2024-06
TXN_0015015,CUST_04660,2024-04-06,346.4,Grocery,Web,0,Debit Card,346.4,2024-04
TXN_0015016,CUST_04276,2023-04-13,856.19,Travel,Web,0,Net Banking,856.19,2023-04
TXN_0015017,CUST_04386,2023-08-12,1447.86,Beauty,Mobile App,0,COD,1447.86,2023-08
TXN_0015018,CUST_04283,2023-09-30,898.65,Apparel,Mobile App,0,COD,898.65,2023-09
TXN_0015019,CUST_00486,2022-12-10,1438.72,Electronics,In-Store,0,UPI,1438.72,2022-12
TXN_0015020,CUST_01361,2023-01-17,6316.5,Sports,Mobile App,0,Credit Card,6316.5,2023-01
TXN_0015021,CUST_00773,2022-02-17,2323.69,Books,Mobile App,0,UPI,2323.69,2022-02
TXN_0015022,CUST_03778,2022-07-07,1826.79,Electronics,Web,0,UPI,1826.79,2022-07
TXN_0015023,CUST_01833,2022-10-30,1929.01,Electronics,Mobile App,0,COD,1929.01,2022-10
TXN_0015024,CUST_01300,2022-05-18,3710.62,Apparel,In-Store,1,COD,0.0,2022-05
TXN_0015025,CUST_00182,2023-07-12,9232.72,Beauty,Partner,0,Net Banking,9232.72,2023-07
TXN_0015026,CUST_01263,2023-05-04,10028.28,Home,In-Store,0,Credit Card,10028.28,2023-05
TXN_0015027,CUST_03906,2022-11-26,2690.5,Electronics,Web,0,Net Banking,2690.5,2022-11
TXN_0015028,CUST_00146,2023-06-04,1148.12,Apparel,Mobile App,0,Debit Card,1148.12,2023-06
TXN_0015029,CUST_03943,2022-12-04,2232.94,Travel,Web,0,COD,2232.94,2022-12
TXN_0015030,CUST_01840,2023-11-21,176.14,Beauty,Web,0,Credit Card,176.14,2023-11
TXN_0015031,CUST_04595,2023-08-11,441.26,Electronics,Mobile App,0,UPI,441.26,2023-08
TXN_0015032,CUST_00803,2023-10-23,5537.04,Electronics,Mobile App,0,COD,5537.04,2023-10
TXN_0015033,CUST_01999,2024-05-31,3447.52,Books,Web,0,COD,3447.52,2024-05
TXN_0015034,CUST_03951,2022-08-29,700.91,Books,Web,1,COD,0.0,2022-08
TXN_0015035,CUST_01319,2023-02-14,1327.35,Electronics,Web,0,Debit Card,1327.35,2023-02
TXN_0015036,CUST_04627,2023-01-30,160.76,Travel,Mobile App,0,UPI,160.76,2023-01
TXN_0015037,CUST_03799,2022-01-11,4996.4,Apparel,Mobile App,0,COD,4996.4,2022-01
TXN_0015038,CUST_02259,2022-06-29,896.36,Beauty,Mobile App,0,Net Banking,896.36,2022-06
TXN_0015039,CUST_02941,2022-06-07,1978.97,Home,Mobile App,0,Net Banking,1978.97,2022-06
TXN_0015040,CUST_04062,2022-06-23,10702.91,Travel,Mobile App,0,Net Banking,10702.91,2022-06
TXN_0015041,CUST_02053,2023-10-03,497.59,Apparel,Mobile App,0,Credit Card,497.59,2023-10
TXN_0015042,CUST_03853,2023-11-23,5348.28,Beauty,In-Store,0,UPI,5348.28,2023-11
TXN_0015043,CUST_00216,2022-01-15,748.14,Grocery,In-Store,0,COD,748.14,2022-01
TXN_0015044,CUST_00786,2023-06-24,304.62,Beauty,Partner,0,Credit Card,304.62,2023-06
TXN_0015045,CUST_01636,2022-07-10,55.68,Apparel,Partner,0,Credit Card,55.68,2022-07
TXN_0015046,CUST_02300,2024-01-26,4571.9,Grocery,Web,0,Credit Card,4571.9,2024-01
TXN_0015047,CUST_03753,2022-02-27,4.77,Electronics,Mobile App,0,Credit Card,4.77,2022-02
TXN_0015048,CUST_03110,2023-03-29,7601.93,Electronics,In-Store,0,Net Banking,7601.93,2023-03
TXN_0015049,CUST_04324,2023-11-16,506.78,Electronics,Web,0,Net Banking,506.78,2023-11
TXN_0015050,CUST_00285,2022-08-22,4180.05,Travel,In-Store,0,Credit Card,4180.05,2022-08
TXN_0015051,CUST_03582,2022-11-24,4944.67,Electronics,Mobile App,0,Net Banking,4944.67,2022-11
TXN_0015052,CUST_02011,2024-03-16,221.86,Home,Partner,0,UPI,221.86,2024-03
TXN_0015053,CUST_02414,2023-05-08,1744.89,Books,Web,0,COD,1744.89,2023-05
TXN_0015054,CUST_01644,2022-09-08,810.39,Electronics,Mobile App,0,COD,810.39,2022-09
TXN_0015055,CUST_01128,2023-07-04,38.68,Sports,Web,0,Debit Card,38.68,2023-07
TXN_0015056,CUST_03473,2023-03-12,1376.26,Beauty,Mobile App,0,UPI,1376.26,2023-03
TXN_0015057,CUST_01270,2022-02-15,1660.14,Sports,Web,0,Debit Card,1660.14,2022-02
TXN_0015058,CUST_03779,2022-11-05,2844.41,Electronics,In-Store,0,Credit Card,2844.41,2022-11
TXN_0015059,CUST_00644,2023-06-26,700.27,Electronics,Mobile App,0,UPI,700.27,2023-06
TXN_0015060,CUST_02779,2023-01-23,4685.77,Grocery,Partner,0,Debit Card,4685.77,2023-01
TXN_0015061,CUST_00026,2023-10-04,1632.95,Home,Mobile App,0,Debit Card,1632.95,2023-10
TXN_0015062,CUST_03323,2022-11-15,2776.78,Home,Web,0,Debit Card,2776.78,2022-11
TXN_0015063,CUST_02046,2023-08-20,1578.57,Sports,Mobile App,0,UPI,1578.57,2023-08
TXN_0015064,CUST_03938,2023-03-21,212.37,Home,Mobile App,0,COD,212.37,2023-03
TXN_0015065,CUST_04808,2023-09-29,17259.17,Travel,Mobile App,0,COD,17259.17,2023-09
TXN_0015066,CUST_01026,2023-04-07,3769.39,Grocery,Mobile App,0,UPI,3769.39,2023-04
TXN_0015067,CUST_03831,2023-09-25,9933.48,Home,Web,0,Credit Card,9933.48,2023-09
TXN_0015068,CUST_01069,2024-04-05,4318.26,Home,In-Store,0,UPI,4318.26,2024-04
TXN_0015069,CUST_00939,2022-12-14,1744.89,Grocery,Web,0,Credit Card,1744.89,2022-12
TXN_0015070,CUST_04099,2024-01-20,2931.16,Grocery,In-Store,0,UPI,2931.16,2024-01
TXN_0015071,CUST_01473,2023-03-01,4511.44,Home,Mobile App,0,Debit Card,4511.44,2023-03
TXN_0015072,CUST_03648,2022-09-22,2580.0,Grocery,Mobile App,1,UPI,0.0,2022-09
TXN_0015073,CUST_02326,2022-04-08,2628.59,Apparel,Mobile App,1,Credit Card,0.0,2022-04
TXN_0015074,CUST_00176,2022-07-22,560.42,Grocery,In-Store,0,Debit Card,560.42,2022-07
TXN_0015075,CUST_01144,2022-05-27,290.36,Books,In-Store,0,Credit Card,290.36,2022-05
TXN_0015076,CUST_03511,2023-08-28,3315.27,Beauty,Mobile App,0,Credit Card,3315.27,2023-08
TXN_0015077,CUST_04063,2023-01-11,2084.6,Apparel,Partner,0,Credit Card,2084.6,2023-01
TXN_0015078,CUST_00951,2023-09-18,3296.29,Electronics,Mobile App,0,Credit Card,3296.29,2023-09
