ticket_id,customer_id,created_date,category,priority,resolution_days,csat_score
TKT_003782,CUST_04570,2022-07-12,Delivery,High,2,4
TKT_003783,CUST_03900,2023-04-13,Other,Low,5,3
TKT_003784,CUST_00276,2024-06-13,Return,Medium,5,
TKT_003785,CUST_03778,2023-05-22,Return,Medium,1,3
TKT_003786,CUST_03010,2022-04-27,Other,Medium,1,1
TKT_003787,CUST_02626,2024-04-17,Payment,Medium,,3
TKT_003788,CUST_02005,2022-06-24,Product Quality,Low,5,5
TKT_003789,CUST_04340,2022-03-18,Return,Medium,7,5
TKT_003790,CUST_03563,2022-08-11,Other,Medium,1,4
TKT_003791,CUST_00832,2022-07-20,Other,High,3,4
TKT_003792,CUST_00466,2023-01-29,Other,High,3,4
TKT_003793,CUST_00980,2022-10-01,Delivery,Medium,3,5
TKT_003794,CUST_00459,2024-04-09,Product Quality,Low,2,3
TKT_003795,CUST_00279,2023-09-01,Other,Low,,4
TKT_003796,CUST_01956,2024-05-12,Account,Medium,10,4
TKT_003797,CUST_03946,2022-08-10,Return,Medium,1,4
TKT_003798,CUST_02875,2023-05-14,App Issue,Medium,10,3
TKT_003799,CUST_04855,2022-02-22,App Issue,Medium,,2
TKT_003800,CUST_01016,2023-03-03,Account,Medium,10,4
TKT_003801,CUST_04999,2023-08-03,Other,Medium,5,3
TKT_003802,CUST_02490,2023-10-27,Other,High,5,5
TKT_003803,CUST_01682,2022-01-03,Account,Medium,5,3
TKT_003804,CUST_01664,2022-12-04,App Issue,Medium,2,2
TKT_003805,CUST_00083,2024-06-12,Other,Low,10,4
TKT_003806,CUST_00354,2023-07-12,Product Quality,Medium,2,4
TKT_003807,CUST_00686,2023-04-11,Payment,Medium,10,3
TKT_003808,CUST_00507,2023-11-23,Account,Low,2,5
TKT_003809,CUST_00830,2022-05-16,App Issue,Medium,1,5
TKT_003810,CUST_02576,2023-08-07,Delivery,Low,1,2
TKT_003811,CUST_04416,2023-04-30,Account,Low,10,4
TKT_003812,CUST_03261,2022-07-24,Payment,Low,7,2
TKT_003813,CUST_03496,2024-05-17,Return,High,3,3
TKT_003814,CUST_00554,2022-11-25,Product Quality,Medium,10,3
TKT_003815,CUST_03834,2023-09-11,App Issue,Medium,3,4
TKT_003816,CUST_02011,2022-04-11,Other,High,2,5
TKT_003817,CUST_01431,2022-12-29,Account,High,1,5
TKT_003818,CUST_04071,2024-04-11,Product Quality,Low,3,2
TKT_003819,CUST_04256,2024-04-15,Other,Low,2,4
TKT_003820,CUST_00668,2023-07-23,Other,Medium,,4
TKT_003821,CUST_00513,2024-04-02,Account,High,7,5
TKT_003822,CUST_01177,2024-01-19,Account,Medium,7,4
TKT_003823,CUST_01550,2022-03-30,Delivery,Medium,1,4
TKT_003824,CUST_01632,2023-11-05,Delivery,High,3,4
TKT_003825,CUST_00342,2022-02-07,Product Quality,Medium,3,
TKT_003826,CUST_03178,2023-03-02,Other,Medium,10,4
TKT_003827,CUST_02810,2023-03-29,Product Quality,Medium,1,4
TKT_003828,CUST_03209,2023-03-28,Other,Medium,2,3
TKT_003829,CUST_04552,2024-03-04,Other,Low,2,
TKT_003830,CUST_02870,2023-03-24,Product Quality,Medium,3,4
TKT_003831,CUST_04033,2023-06-11,Delivery,Medium,1,3
TKT_003832,CUST_01536,2023-10-21,App Issue,High,3,5
TKT_003833,CUST_02465,2022-03-03,Other,Low,7,4
TKT_003834,CUST_04097,2024-01-05,App Issue,Low,10,5
TKT_003835,CUST_03296,2022-03-15,Payment,Low,2,5
TKT_003836,CUST_03060,2024-06-10,Other,Medium,1,5
TKT_003837,CUST_01645,2023-10-06,App Issue,Low,3,2
TKT_003838,CUST_04121,2022-09-02,Product Quality,Medium,7,5
TKT_003839,CUST_04238,2024-01-13,App Issue,Low,1,1
TKT_003840,CUST_01723,2024-01-29,Return,Medium,3,5
TKT_003841,CUST_04472,2023-10-20,Delivery,High,3,3
TKT_003842,CUST_03073,2023-01-03,Account,High,3,3
TKT_003843,CUST_00527,2022-02-02,Account,Medium,1,3
TKT_003844,CUST_03760,2024-01-30,Payment,Medium,7,3
TKT_003845,CUST_04869,2024-02-09,Payment,High,1,5
TKT_003846,CUST_00804,2023-11-03,Product Quality,Low,2,2
TKT_003847,CUST_03268,2022-11-03,Account,Medium,7,4
TKT_003848,CUST_03548,2022-07-18,Return,Medium,3,5
TKT_003849,CUST_04025,2022-06-04,App Issue,Medium,7,4
TKT_003850,CUST_03801,2022-12-16,App Issue,Medium,1,4
TKT_003851,CUST_04347,2023-04-28,Delivery,High,2,5
TKT_003852,CUST_03894,2022-04-03,Product Quality,Medium,5,
TKT_003853,CUST_02039,2022-09-17,Account,High,1,
TKT_003854,CUST_01340,2022-03-16,Return,Medium,5,3
TKT_003855,CUST_00637,2022-07-28,Account,Low,3,4
TKT_003856,CUST_03657,2022-12-31,Account,Medium,7,4
TKT_003857,CUST_00896,2023-09-10,Product Quality,High,1,5
TKT_003858,CUST_02298,2022-10-25,App Issue,Low,3,5
TKT_003859,CUST_03097,2023-09-17,Payment,Medium,3,5
TKT_003860,CUST_00334,2022-03-27,Return,Medium,1,4
TKT_003861,CUST_04672,2023-12-31,Account,High,3,4
TKT_003862,CUST_04185,2022-11-10,Return,Medium,2,4
TKT_003863,CUST_03779,2023-08-11,App Issue,Low,1,5
TKT_003864,CUST_03058,2023-06-12,Other,Medium,1,4
TKT_003865,CUST_03367,2023-02-10,Other,Medium,7,4
TKT_003866,CUST_04624,2023-08-13,Return,Medium,3,1
TKT_003867,CUST_01997,2023-06-24,Product Quality,Medium,10,4
TKT_003868,CUST_01098,2022-08-12,Product Quality,Low,2,4
TKT_003869,CUST_01345,2022-06-15,Payment,Low,7,4
TKT_003870,CUST_01516,2024-02-16,App Issue,Medium,5,5
TKT_003871,CUST_04043,2022-01-12,Return,Medium,2,4
TKT_003872,CUST_00131,2023-07-13,Account,High,3,5
TKT_003873,CUST_01810,2024-02-11,Other,High,10,4
TKT_003874,CUST_04339,2022-05-08,Delivery,Medium,2,4
TKT_003875,CUST_02998,2022-12-25,Delivery,Medium,2,5
TKT_003876,CUST_04612,2022-03-28,Other,Medium,7,4
TKT_003877,CUST_01434,2023-08-20,Payment,Medium,5,4
TKT_003878,CUST_03064,2022-02-05,Delivery,Medium,3,5
TKT_003879,CUST_00961,2024-04-13,Payment,Medium,2,2
TKT_003880,CUST_01214,2022-11-21,App Issue,Low,1,4
TKT_003881,CUST_02304,2022-04-04,Delivery,Medium,3,2
TKT_003882,CUST_01424,2023-12-18,Product Quality,Low,3,
TKT_003883,CUST_02114,2023-07-14,App Issue,Medium,2,5
TKT_003884,CUST_02409,2023-08-09,Product Quality,Low,1,1
TKT_003885,CUST_00155,2022-05-15,Other,Low,3,2
TKT_003886,CUST_00693,2024-06-10,Product Quality,Medium,1,4
TKT_003887,CUST_00467,2023-05-14,Account,Medium,3,3
TKT_003888,CUST_02956,2023-01-26,Return,Low,1,2
TKT_003889,CUST_02780,2022-06-06,Account,Low,3,4
TKT_003890,CUST_00149,2023-10-10,App Issue,High,1,3
TKT_003891,CUST_02351,2023-12-25,Account,Low,1,3
TKT_003892,CUST_04514,2024-02-02,Account,Low,3,4
TKT_003893,CUST_02433,2022-10-06,Payment,High,5,5
TKT_003894,CUST_03474,2023-11-18,Delivery,High,5,5
TKT_003895,CUST_03000,2022-05-24,Other,Low,1,3
TKT_003896,CUST_04519,2022-08-23,App Issue,Medium,2,1
TKT_003897,CUST_01670,2022-01-03,Other,High,1,3
TKT_003898,CUST_03773,2022-12-17,Account,High,5,5
TKT_003899,CUST_03209,2024-02-08,Delivery,Low,3,3
TKT_003900,CUST_02761,2024-01-18,Return,Medium,3,3
TKT_003901,CUST_01386,2022-09-12,Delivery,Medium,,2
TKT_003902,CUST_00443,2022-09-07,Payment,Low,1,5
TKT_003903,CUST_03397,2023-10-13,App Issue,Medium,1,1
TKT_003904,CUST_00812,2022-08-01,App Issue,Medium,2,4
TKT_003905,CUST_02902,2022-01-31,Payment,Low,2,4
TKT_003906,CUST_02823,2023-12-10,Return,Medium,3,
TKT_003907,CUST_00848,2022-11-12,Return,Medium,1,3
TKT_003908,CUST_01686,2023-06-28,Account,High,7,5
TKT_003909,CUST_04462,2022-01-05,Other,Low,1,5
TKT_003910,CUST_02977,2023-11-09,Return,Medium,10,5
TKT_003911,CUST_00502,2023-12-11,Return,Medium,3,
TKT_003912,CUST_04842,2022-09-22,App Issue,Medium,7,3
TKT_003913,CUST_01377,2023-12-08,Delivery,Low,3,5
TKT_003914,CUST_02537,2023-07-04,Payment,Medium,1,5
TKT_003915,CUST_03173,2023-10-30,App Issue,Medium,1,5
TKT_003916,CUST_03478,2024-06-13,Delivery,High,2,5
TKT_003917,CUST_01340,2024-01-02,Payment,High,5,2
TKT_003918,CUST_04212,2024-05-25,Other,High,2,4
TKT_003919,CUST_04093,2022-03-13,Delivery,Medium,3,5
TKT_003920,CUST_03142,2023-02-23,Payment,High,1,4
TKT_003921,CUST_01660,2024-03-01,Account,Medium,1,4
TKT_003922,CUST_04487,2022-12-30,App Issue,Medium,3,4
TKT_003923,CUST_00014,2024-01-13,Other,Medium,5,4
TKT_003924,CUST_00713,2022-04-08,Return,Medium,5,4
TKT_003925,CUST_02576,2023-01-05,Account,Low,2,1
TKT_003926,CUST_04387,2022-09-01,Return,Medium,1,4
TKT_003927,CUST_02747,2023-10-21,Account,High,7,4
TKT_003928,CUST_02138,2022-04-13,Account,Low,2,3
TKT_003929,CUST_00516,2022-01-23,Product Quality,Medium,3,3
TKT_003930,CUST_04304,2023-09-27,Delivery,Low,3,5
TKT_003931,CUST_02594,2022-08-04,Product Quality,Medium,2,4
TKT_003932,CUST_03870,2022-09-02,Delivery,Medium,5,4
TKT_003933,CUST_02291,2023-04-16,Payment,Low,7,4
TKT_003934,CUST_00853,2022-02-03,Product Quality,Low,1,5
TKT_003935,CUST_01751,2023-05-03,Account,Low,3,3
TKT_003936,CUST_03563,2023-08-26,Payment,Low,5,5
TKT_003937,CUST_04950,2023-05-12,Delivery,Low,3,4
TKT_003938,CUST_03114,2023-02-19,Product Quality,Low,10,2
TKT_003939,CUST_04758,2024-04-19,Product Quality,Medium,5,2
TKT_003940,CUST_00912,2023-08-24,Account,Medium,2,2
TKT_003941,CUST_01340,2024-06-06,Account,High,2,5
TKT_003942,CUST_03888,2024-04-16,App Issue,Low,2,
TKT_003943,CUST_01494,2023-08-06,Other,Medium,10,4
TKT_003944,CUST_04233,2022-04-30,Account,Low,7,5
TKT_003945,CUST_02306,2024-05-20,App Issue,Low,5,4
TKT_003946,CUST_01633,2024-01-25,App Issue,Medium,3,5
TKT_003947,CUST_02301,2022-11-10,Product Quality,Low,2,3
TKT_003948,CUST_01158,2023-08-08,App Issue,Medium,3,5
TKT_003949,CUST_03355,2022-04-12,Payment,Medium,3,5
TKT_003950,CUST_01651,2023-02-26,Account,Low,,4
TKT_003951,CUST_04016,2022-06-12,Payment,Medium,2,5
TKT_003952,CUST_04467,2022-07-29,Delivery,Medium,3,5
TKT_003953,CUST_04446,2024-06-17,Other,Low,7,5
TKT_003954,CUST_04676,2022-08-09,Payment,Low,1,3
TKT_003955,CUST_01758,2023-01-15,Payment,Medium,5,4
TKT_003956,CUST_01375,2022-04-10,Other,Medium,1,4
TKT_003957,CUST_00501,2023-11-26,Account,Medium,5,4
TKT_003958,CUST_01508,2022-11-16,App Issue,High,1,3
TKT_003959,CUST_02946,2022-05-12,Return,Medium,10,4
TKT_003960,CUST_04376,2022-12-08,Other,Low,3,4
TKT_003961,CUST_01950,2023-10-22,Other,Medium,2,4
TKT_003962,CUST_01145,2023-11-28,Payment,Low,5,4
TKT_003963,CUST_04344,2023-01-25,Product Quality,Medium,2,5
TKT_003964,CUST_00196,2022-07-31,Payment,Medium,3,5
TKT_003965,CUST_02689,2024-03-16,Delivery,High,3,4
TKT_003966,CUST_01050,2023-04-05,Other,Medium,3,5
TKT_003967,CUST_01635,2024-02-06,Other,Low,3,5
TKT_003968,CUST_00716,2024-05-12,App Issue,Low,1,5
TKT_003969,CUST_03934,2023-05-12,Product Quality,Low,3,3
TKT_003970,CUST_00644,2024-05-07,Other,Low,2,3
TKT_003971,CUST_04379,2022-04-22,Return,Low,7,5
TKT_003972,CUST_00215,2023-10-24,Return,Medium,7,5
TKT_003973,CUST_02621,2024-04-10,Product Quality,Low,1,4
TKT_003974,CUST_01762,2023-03-26,Return,Low,2,1
TKT_003975,CUST_04587,2023-07-24,Payment,Low,3,2
TKT_003976,CUST_02013,2024-02-13,Return,Low,2,
TKT_003977,CUST_02529,2022-11-09,Product Quality,High,3,2
TKT_003978,CUST_00603,2022-02-19,Product Quality,Medium,2,4
TKT_003979,CUST_04980,2023-08-16,Account,Medium,2,5
TKT_003980,CUST_00846,2022-07-02,Account,High,3,1
TKT_003981,CUST_00248,2024-02-14,Other,High,5,2
TKT_003982,CUST_00708,2024-03-03,Product Quality,Medium,5,5
TKT_003983,CUST_00436,2023-12-29,Other,Low,7,5
TKT_003984,CUST_04601,2023-08-26,App Issue,Medium,1,5
TKT_003985,CUST_02218,2022-03-29,App Issue,High,10,3
TKT_003986,CUST_04877,2022-02-04,Account,Medium,3,4
TKT_003987,CUST_01359,2023-07-16,Account,Low,,5
TKT_003988,CUST_03398,2022-11-23,Payment,Medium,5,5
TKT_003989,CUST_00832,2023-07-14,Delivery,Low,7,4
TKT_003990,CUST_00557,2023-09-18,Other,Medium,1,4
TKT_003991,CUST_00394,2022-03-07,App Issue,Low,5,5
TKT_003992,CUST_02053,2023-10-21,Delivery,Medium,3,4
TKT_003993,CUST_02444,2022-05-13,Delivery,Medium,2,4
TKT_003994,CUST_04890,2022-09-25,Other,Medium,3,
TKT_003995,CUST_03842,2022-11-15,App Issue,Low,1,5
TKT_003996,CUST_03839,2023-05-26,Payment,Medium,5,4
TKT_003997,CUST_00551,2023-05-25,Return,Medium,3,5
TKT_003998,CUST_03403,2022-09-19,Payment,Low,2,4
TKT_003999,CUST_04085,2024-06-18,Other,Low,5,5
TKT_004000,CUST_03975,2024-02-03,Account,Medium,2,2
TKT_004001,CUST_04673,2023-04-18,Return,Medium,2,5
TKT_004002,CUST_03856,2022-07-25,Product Quality,High,1,5
TKT_004003,CUST_01603,2022-07-29,Other,Low,3,5
TKT_004004,CUST_00555,2023-11-16,Payment,Medium,2,1
TKT_004005,CUST_04362,2023-11-18,Return,High,5,4
TKT_004006,CUST_04665,2022-03-28,Account,High,,4
TKT_004007,CUST_00769,2023-12-12,App Issue,Medium,5,3
TKT_004008,CUST_01679,2023-10-19,Product Quality,Medium,7,1
TKT_004009,CUST_03795,2023-03-01,Product Quality,High,1,5
TKT_004010,CUST_02995,2022-10-12,Product Quality,Low,1,5
TKT_004011,CUST_02649,2022-01-04,Return,Medium,2,3
TKT_004012,CUST_01476,2022-03-20,Delivery,Low,1,4
TKT_004013,CUST_01649,2023-02-13,Account,Medium,2,1
TKT_004014,CUST_03032,2022-08-01,Product Quality,Medium,3,2
TKT_004015,CUST_04719,2023-02-21,Delivery,Medium,3,2
TKT_004016,CUST_04675,2023-12-06,Delivery,High,7,5
TKT_004017,CUST_02996,2023-06-03,Return,Medium,3,
TKT_004018,CUST_03764,2023-08-01,Other,Medium,1,4
TKT_004019,CUST_00618,2023-02-01,Payment,High,7,2
TKT_004020,CUST_04093,2023-09-12,Product Quality,Medium,10,5
TKT_004021,CUST_03868,2022-12-14,App Issue,Medium,2,
TKT_004022,CUST_02481,2023-04-28,Payment,High,5,2
TKT_004023,CUST_04420,2023-07-13,Account,Medium,5,3
TKT_004024,CUST_02462,2023-07-31,Account,Low,5,3
TKT_004025,CUST_00009,2022-01-02,Product Quality,High,1,5
TKT_004026,CUST_03110,2022-12-04,App Issue,Medium,2,3
TKT_004027,CUST_02098,2024-01-27,Other,Low,1,4
TKT_004028,CUST_02587,2022-05-24,Product Quality,Medium,5,
TKT_004029,CUST_03772,2023-04-22,Payment,Medium,10,4
TKT_004030,CUST_03826,2022-02-12,Return,Low,3,4
TKT_004031,CUST_02364,2024-02-10,Payment,Low,2,3
TKT_004032,CUST_03791,2024-02-23,Return,Medium,7,1
TKT_004033,CUST_02580,2022-04-01,Account,Medium,1,3
TKT_004034,CUST_04312,2023-04-20,Payment,High,2,2
TKT_004035,CUST_00462,2022-12-07,Delivery,Medium,5,5
TKT_004036,CUST_02456,2023-10-19,Other,Medium,1,4
TKT_004037,CUST_04522,2024-02-12,Delivery,Low,2,5
TKT_004038,CUST_01105,2024-05-07,Delivery,Low,7,4
TKT_004039,CUST_02996,2024-05-02,Payment,High,5,4
TKT_004040,CUST_01554,2023-09-21,Delivery,Medium,2,4
TKT_004041,CUST_00166,2024-01-05,Account,Medium,2,5
TKT_004042,CUST_00884,2022-07-17,App Issue,Medium,7,5
TKT_004043,CUST_03985,2022-09-30,Other,Low,2,4
TKT_004044,CUST_02977,2022-01-14,Payment,Medium,7,4
TKT_004045,CUST_04885,2022-05-30,App Issue,High,7,5
TKT_004046,CUST_03462,2022-05-31,Account,Low,5,5
TKT_004047,CUST_02087,2023-09-11,Account,Low,1,5
TKT_004048,CUST_02877,2024-06-08,App Issue,Medium,3,4
TKT_004049,CUST_03067,2023-04-15,Account,Low,,4
TKT_004050,CUST_01354,2023-07-27,Account,Low,2,4
TKT_004051,CUST_03154,2023-09-13,Account,High,7,5
TKT_004052,CUST_00556,2023-08-04,Account,High,2,3
TKT_004053,CUST_02698,2022-03-28,Delivery,Low,1,4
TKT_004054,CUST_04970,2022-07-19,Return,Low,3,4
TKT_004055,CUST_01745,2022-10-25,Product Quality,Medium,7,4
TKT_004056,CUST_01274,2022-02-08,Account,Medium,1,
TKT_004057,CUST_01256,2022-08-26,Account,Medium,5,
TKT_004058,CUST_04658,2022-02-22,Payment,Low,5,4
TKT_004059,CUST_00416,2022-07-04,Return,Medium,3,5
TKT_004060,CUST_02006,2023-06-22,Delivery,Medium,1,4
TKT_004061,CUST_04909,2024-01-26,App Issue,High,2,5
TKT_004062,CUST_04037,2023-10-15,Product Quality,High,10,4
TKT_004063,CUST_00884,2024-04-23,Delivery,Low,1,4
TKT_004064,CUST_01425,2023-07-05,Other,High,3,4
TKT_004065,CUST_00943,2022-02-18,Delivery,Medium,2,3
TKT_004066,CUST_04872,2023-01-09,Payment,High,2,
TKT_004067,CUST_03500,2023-10-30,Delivery,Medium,1,2
TKT_004068,CUST_04807,2023-10-16,App Issue,Low,5,3
TKT_004069,CUST_00574,2023-05-20,Delivery,Low,2,5
TKT_004070,CUST_01871,2024-03-01,Other,Medium,10,
TKT_004071,CUST_03874,2022-02-17,Account,Medium,7,
TKT_004072,CUST_01263,2022-03-18,Product Quality,Low,,4
TKT_004073,CUST_02132,2023-05-14,Payment,High,5,5
TKT_004074,CUST_01112,2022-07-29,Return,Medium,3,5
TKT_004075,CUST_00243,2022-11-29,App Issue,High,1,5
TKT_004076,CUST_03604,2024-05-22,Product Quality,Low,3,3
TKT_004077,CUST_01458,2023-07-05,App Issue,High,3,1
TKT_004078,CUST_03972,2023-12-08,Other,Medium,7,5
TKT_004079,CUST_01490,2024-04-27,Product Quality,Medium,3,3
TKT_004080,CUST_03390,2023-06-17,App Issue,Low,5,3
TKT_004081,CUST_00488,2023-03-01,App Issue,Medium,3,4
TKT_004082,CUST_02694,2024-05-30,Payment,High,,5
TKT_004083,CUST_03608,2024-05-20,Product Quality,Medium,3,3
TKT_004084,CUST_02346,2023-05-26,Account,Low,2,2
TKT_004085,CUST_04193,2024-01-11,Other,Medium,3,4
TKT_004086,CUST_02802,2023-04-20,Account,Medium,2,
TKT_004087,CUST_01186,2022-05-04,Return,Low,5,4
TKT_004088,CUST_04966,2022-11-26,Payment,High,5,
TKT_004089,CUST_00842,2022-07-04,Other,Medium,5,5
TKT_004090,CUST_01657,2022-05-30,Return,Low,2,4
TKT_004091,CUST_03185,2022-11-28,App Issue,Medium,1,5
TKT_004092,CUST_03578,2022-05-22,App Issue,Medium,2,1
TKT_004093,CUST_00519,2023-08-06,Payment,Low,2,4
TKT_004094,CUST_04509,2023-03-31,Account,Low,5,3
TKT_004095,CUST_01448,2022-11-18,Payment,Medium,5,4
TKT_004096,CUST_02386,2022-05-04,Return,High,2,5
TKT_004097,CUST_01237,2023-11-15,App Issue,Low,2,4
TKT_004098,CUST_03068,2023-07-29,Product Quality,High,1,4
TKT_004099,CUST_01694,2023-06-27,Payment,Medium,1,5
TKT_004100,CUST_01454,2022-03-25,Product Quality,High,2,2
TKT_004101,CUST_00892,2022-07-10,Account,Low,2,4
TKT_004102,CUST_02331,2023-04-05,Account,Medium,7,3
TKT_004103,CUST_04947,2023-05-26,Payment,High,2,2
TKT_004104,CUST_03304,2022-02-19,Return,High,3,3
TKT_004105,CUST_00764,2022-04-06,Account,Low,3,4
TKT_004106,CUST_01528,2023-03-04,Other,High,3,5
TKT_004107,CUST_00207,2023-03-10,App Issue,Medium,3,3
TKT_004108,CUST_00903,2022-03-03,App Issue,Low,5,4
TKT_004109,CUST_01776,2022-10-29,Return,Medium,2,3
TKT_004110,CUST_00476,2022-05-29,App Issue,High,7,1
TKT_004111,CUST_03678,2024-02-24,App Issue,Medium,5,3
TKT_004112,CUST_02597,2022-08-25,Delivery,Medium,1,4
TKT_004113,CUST_04722,2024-02-28,Account,Low,1,5
TKT_004114,CUST_01899,2024-05-26,Product Quality,Medium,1,4
TKT_004115,CUST_01992,2023-05-04,App Issue,Low,3,1
TKT_004116,CUST_01847,2024-06-11,App Issue,Medium,2,3
TKT_004117,CUST_00386,2022-10-06,App Issue,Low,2,4
TKT_004118,CUST_02125,2023-08-31,Other,Medium,3,4
TKT_004119,CUST_00423,2024-04-03,App Issue,Medium,3,5
TKT_004120,CUST_00949,2022-01-20,Return,Medium,7,4
TKT_004121,CUST_02027,2022-11-04,Return,Medium,2,4
TKT_004122,CUST_03073,2022-11-26,Product Quality,Medium,2,4
TKT_004123,CUST_00226,2023-10-19,Delivery,High,2,4
TKT_004124,CUST_00153,2023-10-30,Account,Medium,2,4
TKT_004125,CUST_01097,2022-07-02,Other,Low,3,5
TKT_004126,CUST_03286,2024-02-01,Product Quality,Medium,1,5
TKT_004127,CUST_04109,2024-06-02,App Issue,High,3,5
TKT_004128,CUST_00618,2022-12-15,Payment,Low,5,2
TKT_004129,CUST_04106,2024-02-07,Product Quality,Medium,3,4
TKT_004130,CUST_03445,2022-11-28,Account,Medium,3,5
TKT_004131,CUST_03166,2023-01-02,Product Quality,Medium,1,4
TKT_004132,CUST_04116,2022-02-16,Account,Medium,1,3
TKT_004133,CUST_04607,2023-07-14,Return,Low,3,5
TKT_004134,CUST_03910,2022-08-08,Other,Low,2,5
TKT_004135,CUST_02841,2022-04-04,Return,Low,5,5
TKT_004136,CUST_03607,2024-03-22,Return,Medium,2,2
TKT_004137,CUST_04099,2022-01-25,App Issue,High,7,5
TKT_004138,CUST_01016,2022-05-11,Payment,Medium,2,4
TKT_004139,CUST_04202,2023-06-03,App Issue,Medium,7,5
TKT_004140,CUST_03174,2022-08-22,Other,Medium,5,5
TKT_004141,CUST_01292,2022-05-29,Other,Medium,,4
TKT_004142,CUST_00927,2023-01-23,Return,High,7,5
TKT_004143,CUST_00134,2022-06-29,Other,Low,2,
TKT_004144,CUST_01346,2022-02-26,Account,High,2,2
TKT_004145,CUST_01391,2022-10-18,Delivery,Medium,3,4
TKT_004146,CUST_04926,2023-02-07,App Issue,Medium,1,3
TKT_004147,CUST_02242,2022-01-14,App Issue,High,2,4
TKT_004148,CUST_00121,2022-01-30,Delivery,High,2,
TKT_004149,CUST_04311,2022-07-08,Return,Low,7,5
TKT_004150,CUST_02189,2022-09-24,Payment,Low,7,4
TKT_004151,CUST_02584,2024-04-10,Delivery,Medium,5,4
TKT_004152,CUST_00867,2023-12-06,Product Quality,Medium,5,5
TKT_004153,CUST_00254,2023-07-11,Other,Low,2,5
TKT_004154,CUST_00564,2022-09-30,Payment,Medium,3,4
TKT_004155,CUST_00744,2022-12-19,Return,Medium,2,5
TKT_004156,CUST_03700,2022-01-11,Return,Low,1,5
TKT_004157,CUST_02128,2022-12-05,Account,Medium,7,
TKT_004158,CUST_01523,2023-05-10,App Issue,Medium,5,3
TKT_004159,CUST_01381,2024-05-14,Other,Medium,1,5
TKT_004160,CUST_02939,2022-01-24,Return,Medium,3,3
TKT_004161,CUST_01938,2022-11-30,Delivery,Medium,10,5
TKT_004162,CUST_00021,2022-03-29,Other,Low,5,5
TKT_004163,CUST_01623,2023-10-15,App Issue,Medium,3,5
TKT_004164,CUST_02984,2024-06-18,App Issue,Medium,3,4
TKT_004165,CUST_04580,2022-02-08,Return,High,5,3
TKT_004166,CUST_01360,2023-08-13,Delivery,Low,2,5
TKT_004167,CUST_00002,2023-03-09,App Issue,Medium,3,4
TKT_004168,CUST_01446,2024-05-16,Other,Medium,1,4
TKT_004169,CUST_03161,2022-02-03,App Issue,High,1,3
TKT_004170,CUST_00704,2024-04-14,Other,Medium,7,5
TKT_004171,CUST_01880,2022-04-02,App Issue,High,3,4
TKT_004172,CUST_02254,2023-07-24,Payment,Low,1,
TKT_004173,CUST_02749,2023-06-21,Product Quality,Medium,2,4
TKT_004174,CUST_03061,2022-05-03,Delivery,Low,1,
TKT_004175,CUST_04864,2023-12-19,Delivery,Medium,5,1
TKT_004176,CUST_04186,2024-01-11,Account,Medium,2,3
TKT_004177,CUST_02087,2023-12-04,Return,Low,2,5
TKT_004178,CUST_04589,2023-03-22,Payment,Low,7,4
TKT_004179,CUST_01737,2022-05-03,Account,Medium,10,3
TKT_004180,CUST_01484,2024-02-18,Account,Medium,2,5
TKT_004181,CUST_04219,2022-02-07,Product Quality,Medium,3,5
TKT_004182,CUST_02519,2023-10-29,Delivery,Medium,2,5
TKT_004183,CUST_00923,2023-05-04,Delivery,Medium,3,4
TKT_004184,CUST_00485,2023-12-28,Other,Medium,,5
TKT_004185,CUST_01552,2023-09-06,Return,Medium,2,
TKT_004186,CUST_00892,2023-07-19,App Issue,High,3,5
TKT_004187,CUST_03830,2022-09-03,Other,High,2,4
TKT_004188,CUST_01454,2023-01-12,Payment,High,2,3
TKT_004189,CUST_04669,2022-07-07,Account,Medium,2,5
TKT_004190,CUST_00232,2022-10-05,Other,Medium,2,4
TKT_004191,CUST_04022,2022-07-15,Delivery,Medium,5,5
TKT_004192,CUST_00885,2022-02-10,Return,Low,3,3
TKT_004193,CUST_01808,2022-06-01,Return,Low,3,4
TKT_004194,CUST_00388,2022-12-14,Product Quality,Medium,1,2
TKT_004195,CUST_02751,2022-01-08,Return,Medium,2,5
TKT_004196,CUST_00222,2023-05-23,Payment,High,2,3
TKT_004197,CUST_02522,2023-05-10,Product Quality,Low,1,4
TKT_004198,CUST_04678,2023-05-11,Other,Low,3,3
TKT_004199,CUST_02103,2024-01-02,Product Quality,Medium,5,
TKT_004200,CUST_02481,2024-04-06,Delivery,Low,1,5
TKT_004201,CUST_00302,2022-10-16,App Issue,Medium,3,
TKT_004202,CUST_01826,2022-11-30,Delivery,Medium,7,4
